timestamp_s,FL_hip_q_real,FL_hip_q_ref,FL_hip_dq_real,FL_hip_error,FL_knee_q_real,FL_knee_q_ref,FL_knee_dq_real,FL_knee_error,FR_hip_q_real,FR_hip_q_ref,FR_hip_dq_real,FR_hip_error,FR_knee_q_real,FR_knee_q_ref,FR_knee_dq_real,FR_knee_error,BR_hip_q_real,BR_hip_q_ref,BR_hip_dq_real,BR_hip_error,BR_knee_q_real,BR_knee_q_ref,BR_knee_dq_real,BR_knee_error,BL_hip_q_real,BL_hip_q_ref,BL_hip_dq_real,BL_hip_error,BL_knee_q_real,BL_knee_q_ref,BL_knee_dq_real,BL_knee_error
0.148000,1.041203,1.044095,0.033353,0.002892,-1.770886,-1.770879,0.000085,0.000007,0.729504,0.726784,-0.031268,-0.002720,-1.770714,-1.770879,-0.001903,-0.000164,1.042132,1.044095,0.022562,0.001962,-1.771284,-1.770879,0.004605,0.000405,0.728733,0.726784,-0.022589,-0.001949,-1.771373,-1.770879,0.005579,0.000494
0.150000,1.041260,1.044095,0.032686,0.002834,-1.770886,-1.770879,0.000083,0.000007,0.729450,0.726784,-0.030643,-0.002666,-1.770718,-1.770879,-0.001865,-0.000161,1.042171,1.044095,0.022111,0.001923,-1.771276,-1.770879,0.004513,0.000397,0.728694,0.726784,-0.022137,-0.001910,-1.771363,-1.770879,0.005468,0.000485
0.152000,1.041317,1.044095,0.032032,0.002777,-1.770885,-1.770879,0.000082,0.000007,0.729397,0.726784,-0.030030,-0.002613,-1.770721,-1.770879,-0.001827,-0.000158,1.042210,1.044095,0.021669,0.001885,-1.771268,-1.770879,0.004423,0.000389,0.728656,0.726784,-0.021694,-0.001872,-1.771354,-1.770879,0.005358,0.000475
0.154000,1.041373,1.044095,0.031391,0.002722,-1.770885,-1.770879,0.000080,0.000007,0.729345,0.726784,-0.029430,-0.002561,-1.770724,-1.770879,-0.001791,-0.000155,1.042247,1.044095,0.021235,0.001847,-1.771260,-1.770879,0.004335,0.000382,0.728618,0.726784,-0.021260,-0.001834,-1.771344,-1.770879,0.005251,0.000466
0.156000,1.041427,1.044095,0.030763,0.002668,-1.770885,-1.770879,0.000078,0.000006,0.729294,0.726784,-0.028841,-0.002510,-1.770727,-1.770879,-0.001755,-0.000152,1.042284,1.044095,0.020811,0.001811,-1.771253,-1.770879,0.004248,0.000374,0.728581,0.726784,-0.020835,-0.001797,-1.771335,-1.770879,0.005146,0.000457
0.158000,1.041480,1.044095,0.030148,0.002614,-1.770885,-1.770879,0.000077,0.000006,0.729244,0.726784,-0.028264,-0.002460,-1.770730,-1.770879,-0.001720,-0.000149,1.042320,1.044095,0.020394,0.001775,-1.771245,-1.770879,0.004163,0.000367,0.728545,0.726784,-0.020418,-0.001761,-1.771326,-1.770879,0.005043,0.000448
0.160000,1.041533,1.044095,0.029545,0.002562,-1.770885,-1.770879,0.000075,0.000006,0.729195,0.726784,-0.027699,-0.002411,-1.770733,-1.770879,-0.001685,-0.000146,1.042355,1.044095,0.019986,0.001739,-1.771238,-1.770879,0.004080,0.000359,0.728510,0.726784,-0.020010,-0.001726,-1.771318,-1.770879,0.004943,0.000439
0.162000,1.041584,1.044095,0.028954,0.002511,-1.770885,-1.770879,0.000074,0.000006,0.729147,0.726784,-0.027145,-0.002363,-1.770736,-1.770879,-0.001652,-0.000143,1.042390,1.044095,0.019587,0.001705,-1.771231,-1.770879,0.003998,0.000352,0.728475,0.726784,-0.019610,-0.001691,-1.771309,-1.770879,0.004844,0.000431
0.164000,1.041634,1.044095,0.028375,0.002461,-1.770885,-1.770879,0.000072,0.000006,0.729100,0.726784,-0.026602,-0.002316,-1.770739,-1.770879,-0.001619,-0.000140,1.042424,1.044095,0.019195,0.001671,-1.771224,-1.770879,0.003918,0.000345,0.728441,0.726784,-0.019217,-0.001657,-1.771301,-1.770879,0.004747,0.000422
0.166000,1.041683,1.044095,0.027808,0.002411,-1.770884,-1.770879,0.000071,0.000006,0.729053,0.726784,-0.026070,-0.002269,-1.770742,-1.770879,-0.001586,-0.000137,1.042457,1.044095,0.018811,0.001637,-1.771217,-1.770879,0.003840,0.000339,0.728408,0.726784,-0.018833,-0.001624,-1.771293,-1.770879,0.004652,0.000414
0.168000,1.041731,1.044095,0.027252,0.002363,-1.770884,-1.770879,0.000069,0.000006,0.729008,0.726784,-0.025549,-0.002224,-1.770744,-1.770879,-0.001555,-0.000134,1.042490,1.044095,0.018435,0.001605,-1.771211,-1.770879,0.003763,0.000332,0.728375,0.726784,-0.018456,-0.001591,-1.771284,-1.770879,0.004559,0.000406
0.170000,1.041779,1.044095,0.026707,0.002316,-1.770884,-1.770879,0.000068,0.000006,0.728964,0.726784,-0.025038,-0.002180,-1.770747,-1.770879,-0.001524,-0.000132,1.042522,1.044095,0.018066,0.001573,-1.771204,-1.770879,0.003688,0.000325,0.728343,0.726784,-0.018087,-0.001559,-1.771277,-1.770879,0.004468,0.000398
0.172000,1.041825,1.044095,0.026172,0.002270,-1.770884,-1.770879,0.000067,0.000005,0.728921,0.726784,-0.024537,-0.002137,-1.770750,-1.770879,-0.001493,-0.000129,1.042553,1.044095,0.017705,0.001541,-1.771198,-1.770879,0.003614,0.000319,0.728312,0.726784,-0.017726,-0.001528,-1.771269,-1.770879,0.004378,0.000390
0.174000,1.041870,1.044095,0.025649,0.002224,-1.770884,-1.770879,0.000065,0.000005,0.728878,0.726784,-0.024046,-0.002094,-1.770752,-1.770879,-0.001463,-0.000126,1.042584,1.044095,0.017351,0.001511,-1.771191,-1.770879,0.003542,0.000313,0.728281,0.726784,-0.017371,-0.001497,-1.771261,-1.770879,0.004291,0.000383
0.176000,1.041915,1.044095,0.025136,0.002180,-1.770884,-1.770879,0.000064,0.000005,0.728836,0.726784,-0.023565,-0.002052,-1.770755,-1.770879,-0.001434,-0.000124,1.042614,1.044095,0.017004,0.001481,-1.771185,-1.770879,0.003471,0.000307,0.728251,0.726784,-0.017024,-0.001467,-1.771254,-1.770879,0.004205,0.000375
0.178000,1.041958,1.044095,0.024633,0.002136,-1.770884,-1.770879,0.000063,0.000005,0.728796,0.726784,-0.023094,-0.002011,-1.770757,-1.770879,-0.001405,-0.000121,1.042643,1.044095,0.016664,0.001451,-1.771179,-1.770879,0.003402,0.000301,0.728222,0.726784,-0.016683,-0.001438,-1.771247,-1.770879,0.004121,0.000368
0.180000,1.042001,1.044095,0.024141,0.002094,-1.770884,-1.770879,0.000061,0.000005,0.728756,0.726784,-0.022632,-0.001971,-1.770760,-1.770879,-0.001377,-0.000119,1.042672,1.044095,0.016330,0.001422,-1.771173,-1.770879,0.003334,0.000295,0.728193,0.726784,-0.016349,-0.001409,-1.771239,-1.770879,0.004038,0.000361
0.182000,1.042043,1.044095,0.023658,0.002052,-1.770884,-1.770879,0.000060,0.000005,0.728716,0.726784,-0.022179,-0.001932,-1.770762,-1.770879,-0.001350,-0.000116,1.042701,1.044095,0.016004,0.001394,-1.771168,-1.770879,0.003267,0.000289,0.728164,0.726784,-0.016023,-0.001380,-1.771232,-1.770879,0.003958,0.000354
0.184000,1.042534,1.044563,0.056975,0.002028,-1.771273,-1.771683,-0.029177,-0.000410,0.729065,0.726798,0.007279,-0.002267,-1.771470,-1.770882,-0.054250,0.000588,1.043319,1.044563,0.059999,0.001244,-1.771929,-1.771683,-0.054306,0.000246,0.728734,0.726798,0.029122,-0.001936,-1.772361,-1.770882,-0.081311,0.001480
0.186000,1.044368,1.045010,0.185981,0.000641,-1.773632,-1.772494,-0.201710,0.001138,0.729883,0.726840,0.067562,-0.003043,-1.772454,-1.770892,-0.119871,0.001562,1.045713,1.045010,0.230500,-0.000703,-1.775302,-1.772494,-0.299119,0.002808,0.730061,0.726840,0.124293,-0.003222,-1.774415,-1.770892,-0.223106,0.003523
0.188000,1.046395,1.045435,0.310036,-0.000960,-1.776494,-1.773310,-0.386116,0.003184,0.730743,0.726909,0.121893,-0.003833,-1.773652,-1.770908,-0.191740,0.002744,1.047940,1.045435,0.362993,-0.002505,-1.778266,-1.773310,-0.476608,0.004956,0.731257,0.726909,0.195319,-0.004348,-1.776351,-1.770908,-0.334861,0.005443
0.190000,1.048132,1.045838,0.393877,-0.002294,-1.778928,-1.774132,-0.510741,0.004796,0.731451,0.727007,0.156762,-0.004444,-1.775040,-1.770930,-0.267106,0.004110,1.049265,1.045838,0.407903,-0.003427,-1.779474,-1.774132,-0.495724,0.005342,0.732002,0.727007,0.221896,-0.004995,-1.777844,-1.770930,-0.396599,0.006914
0.192000,1.049253,1.046219,0.418843,-0.003034,-1.780177,-1.774960,-0.527830,0.005217,0.731906,0.727132,0.167357,-0.004774,-1.776556,-1.770959,-0.340755,0.005597,1.049426,1.046219,0.358770,-0.003206,-1.778608,-1.774960,-0.356353,0.003647,0.732222,0.727132,0.205118,-0.005090,-1.778835,-1.770959,-0.411476,0.007876
0.194000,1.049660,1.046579,0.386498,-0.003081,-1.779959,-1.775793,-0.432279,0.004166,0.732140,0.727285,0.159772,-0.004854,-1.778124,-1.770994,-0.407253,0.007130,1.048690,1.046579,0.249763,-0.002111,-1.776471,-1.775793,-0.142633,0.000677,0.732059,0.727285,0.162096,-0.004774,-1.779498,-1.770994,-0.399469,0.008504
0.196000,1.049510,1.046916,0.317282,-0.002593,-1.778527,-1.776632,-0.260031,0.001895,0.732308,0.727466,0.148447,-0.004842,-1.779660,-1.771036,-0.461356,0.008624,1.049107,1.046916,0.243626,-0.002191,-1.777970,-1.776632,-0.233663,0.001338,0.731890,0.727466,0.125118,-0.004424,-1.780258,-1.771036,-0.396525,0.009222
0.198000,1.048982,1.047231,0.230109,-0.001751,-1.776915,-1.777476,-0.100160,-0.000561,0.732367,0.727675,0.130565,-0.004692,-1.781290,-1.771084,-0.514349,0.010205,1.049093,1.047231,0.205998,-0.001862,-1.779234,-1.777476,-0.293425,0.001758,0.731535,0.727675,0.079697,-0.003860,-1.780934,-1.771084,-0.387793,0.009850
0.200000,1.048347,1.047524,0.147945,-0.000823,-1.776079,-1.778325,-0.022412,-0.002246,0.732351,0.727911,0.109811,-0.004440,-1.783066,-1.771139,-0.570411,0.011927,1.048874,1.047524,0.158648,-0.001350,-1.780268,-1.778325,-0.327007,0.001943,0.731039,0.727911,0.030593,-0.003128,-1.781602,-1.771139,-0.379695,0.010464
0.202000,1.047826,1.047794,0.086675,-0.000031,-1.776568,-1.779179,-0.055686,-0.002611,0.732307,0.728175,0.090047,-0.004132,-1.784982,-1.771199,-0.628576,0.013783,1.048631,1.047794,0.116634,-0.000836,-1.781295,-1.779179,-0.354952,0.002116,0.730497,0.728175,-0.014682,-0.002322,-1.782360,-1.771199,-0.379602,0.011161
0.204000,1.047525,1.048042,0.051167,0.000517,-1.778332,-1.780038,-0.179632,-0.001706,0.732278,0.728466,0.074373,-0.003812,-1.786969,-1.771266,-0.683314,0.015703,1.048466,1.048042,0.086813,-0.000424,-1.782471,-1.780038,-0.389887,0.002433,0.730018,0.728466,-0.048412,-0.001551,-1.783296,-1.771266,-0.392822,0.012030
0.206000,1.047434,1.048268,0.036598,0.000834,-1.780793,-1.780901,-0.337322,-0.000108,0.732300,0.728785,0.064865,-0.003515,-1.788915,-1.771339,-0.726789,0.017576,1.048498,1.048268,0.076190,-0.000231,-1.783852,-1.780901,-0.434994,0.002951,0.729710,0.728785,-0.064191,-0.000925,-1.784468,-1.771339,-0.421789,0.013128
0.208000,1.047459,1.048470,0.033015,0.001011,-1.783147,-1.781769,-0.463210,0.001378,0.732392,0.729132,0.061983,-0.003260,-1.790709,-1.771418,-0.752273,0.019290,1.048801,1.048470,0.087448,-0.000331,-1.785451,-1.781769,-0.489710,0.003683,0.729646,0.729132,-0.059399,-0.000514,-1.785888,-1.771418,-0.465042,0.014469
0.210000,1.047497,1.048650,0.030896,0.001153,-1.784726,-1.782641,-0.512158,0.002085,0.732548,0.729506,0.064382,-0.003042,-1.792278,-1.771504,-0.757109,0.020774,1.049374,1.048650,0.117285,-0.000723,-1.787228,-1.782641,-0.549483,0.004587,0.729830,0.729506,-0.036647,-0.000325,-1.787514,-1.771504,-0.517234,0.016010
0.212000,1.047481,1.048807,0.025108,0.001326,-1.785276,-1.783517,-0.476613,0.001759,0.732740,0.729907,0.069173,-0.002833,-1.793615,-1.771595,-0.743845,0.022020,1.050136,1.048807,0.156902,-0.001329,-1.789092,-1.783517,-0.606880,0.005575,0.730200,0.729907,-0.003430,-0.000293,-1.789257,-1.771595,-0.570359,0.017661
0.214000,1.047410,1.048941,0.015976,0.001531,-1.785018,-1.784397,-0.385794,0.000622,0.732925,0.730335,0.072668,-0.002590,-1.794773,-1.771693,-0.719136,0.023081,1.050952,1.048941,0.194561,-0.002011,-1.790931,-1.784397,-0.653759,0.006534,0.730639,0.730335,0.030033,-0.000304,-1.791005,-1.771693,-0.615896,0.019312
0.216000,1.047331,1.049052,0.007638,0.001722,-1.784501,-1.785280,-0.289135,-0.000779,0.733054,0.730791,0.071402,-0.002263,-1.795836,-1.771796,-0.690999,0.024041,1.051671,1.049052,0.219312,-0.002619,-1.792639,-1.785280,-0.683762,0.007358,0.731019,0.730791,0.054003,-0.000228,-1.792653,-1.771796,-0.647168,0.020857
0.218000,1.047311,1.049140,0.005032,0.001829,-1.784335,-1.786167,-0.233326,-0.001832,0.733090,0.731274,0.063433,-0.001816,-1.796898,-1.771905,-0.666952,0.024993,1.052175,1.049140,0.224180,-0.003035,-1.794144,-1.786167,-0.694117,0.007977,0.731234,0.731274,0.061990,0.000040,-1.794131,-1.771905,-0.660957,0.022226
0.220000,1.047397,1.049205,0.010683,0.001808,-1.784913,-1.787058,-0.241685,-0.002145,0.733017,0.731784,0.048465,-0.001234,-1.798009,-1.772020,-0.650214,0.025988,1.052413,1.049205,0.208411,-0.003208,-1.795430,-1.787058,-0.686448,0.008372,0.731235,0.731784,0.052823,0.000548,-1.795418,-1.772020,-0.658299,0.023398
0.222000,1.047584,1.049246,0.023125,0.001663,-1.786254,-1.787952,-0.305956,-0.001698,0.732841,0.732320,0.027934,-0.000520,-1.799161,-1.772141,-0.639099,0.027020,1.052416,1.049246,0.177376,-0.003170,-1.796531,-1.787952,-0.666085,0.008580,0.731046,0.732320,0.030702,0.001274,-1.796542,-1.772141,-0.643853,0.024401
0.224000,1.047825,1.049264,0.037739,0.001440,-1.788027,-1.788848,-0.393027,-0.000822,0.732588,0.732884,0.004765,0.000296,-1.800300,-1.772267,-0.628648,0.028032,1.052281,1.049264,0.140633,-0.003016,-1.797522,-1.788848,-0.640469,0.008674,0.730748,0.732884,0.003781,0.002135,-1.797576,-1.772267,-0.624856,0.025309
0.226000,1.048053,1.049259,0.049162,0.001206,-1.789733,-1.789748,-0.462052,-0.000015,0.732301,0.733474,-0.017470,0.001173,-1.801348,-1.772399,-0.612999,0.028949,1.052137,1.049259,0.108723,-0.002878,-1.798490,-1.789748,-0.616980,0.008742,0.730458,0.733474,-0.018578,0.003016,-1.798615,-1.772399,-0.609058,0.026216
0.228000,1.048211,1.049230,0.053641,0.001020,-1.790945,-1.790650,-0.483673,0.000295,0.732021,0.734091,-0.035850,0.002070,-1.802241,-1.772537,-0.588018,0.029704,1.052092,1.049230,0.089091,-0.002862,-1.799501,-1.790650,-0.600256,0.008851,0.730271,0.734091,-0.029810,0.003820,-1.799726,-1.772537,-0.601011,0.027190
0.230000,1.048279,1.049178,0.050729,0.000899,-1.791492,-1.791555,-0.452091,-0.000063,0.731778,0.734734,-0.048705,0.002956,-1.802946,-1.772680,-0.552710,0.030267,1.052210,1.049178,0.084562,-0.003032,-1.800586,-1.791555,-0.591614,0.009032,0.730247,0.734734,-0.027168,0.004487,-1.800947,-1.772680,-0.602388,0.028267
0.232000,1.048281,1.049102,0.043241,0.000821,-1.791511,-1.792461,-0.385743,-0.000950,0.731586,0.735403,-0.055776,0.003817,-1.803473,-1.772828,-0.509257,0.030645,1.052498,1.049102,0.093433,-0.003396,-1.801741,-1.792461,-0.589477,0.009280,0.730398,0.735403,-0.011768,0.005006,-1.802283,-1.772828,-0.612251,0.029455
0.234000,1.048266,1.049002,0.035625,0.000737,-1.791371,-1.793370,-0.317347,-0.001999,0.731445,0.736099,-0.057969,0.004654,-1.803859,-1.772981,-0.461819,0.030877,1.052918,1.049002,0.110968,-0.003916,-1.802934,-1.793370,-0.590548,0.009564,0.730698,0.736099,0.012536,0.005401,-1.803716,-1.772981,-0.627866,0.030734
0.236000,1.048283,1.048879,0.031602,0.000596,-1.791488,-1.794280,-0.278545,-0.002792,0.731344,0.736821,-0.056827,0.005477,-1.804154,-1.773140,-0.414726,0.031015,1.053415,1.048879,0.131566,-0.004536,-1.804124,-1.794280,-0.591230,0.009844,0.731102,0.736821,0.040935,0.005719,-1.805211,-1.773140,-0.645838,0.032071
0.238000,1.048354,1.048732,0.032186,0.000377,-1.792147,-1.795192,-0.286211,-0.003045,0.731269,0.737569,-0.053953,0.006300,-1.804399,-1.773303,-0.370870,0.031096,1.053933,1.048732,0.150712,-0.005202,-1.805274,-1.795192,-0.588788,0.010082,0.731562,0.737569,0.069341,0.006006,-1.806733,-1.773303,-0.663150,0.033430
0.240000,1.048456,1.048560,0.035014,0.000104,-1.793387,-1.796105,-0.336246,-0.002719,0.731206,0.738342,-0.050579,0.007136,-1.804608,-1.773472,-0.330944,0.031137,1.054439,1.048560,0.166060,-0.005879,-1.806360,-1.796105,-0.581896,0.010255,0.732049,0.738342,0.095401,0.006293,-1.808255,-1.773472,-0.677783,0.034783
0.242000,1.048530,1.048365,0.035282,-0.000165,-1.795002,-1.797020,-0.406968,-0.002017,0.731148,0.739141,-0.047378,0.007994,-1.804774,-1.773645,-0.293758,0.031130,1.054923,1.048365,0.177416,-0.006557,-1.807372,-1.797020,-0.570525,0.010352,0.732549,0.739141,0.118588,0.006593,-1.809758,-1.773645,-0.688833,0.036113
0.244000,1.048502,1.048146,0.027883,-0.000356,-1.796655,-1.797935,-0.469853,-0.001280,0.731091,0.739966,-0.044513,0.008875,-1.804876,-1.773823,-0.257342,0.031054,1.055391,1.048146,0.185880,-0.007244,-1.808311,-1.797935,-0.555389,0.010376,0.733065,0.739966,0.139555,0.006901,-1.811234,-1.773823,-0.696230,0.037411
0.246000,1.048315,1.047903,0.009704,-0.000412,-1.798027,-1.798851,-0.502289,-0.000824,0.731038,0.740816,-0.041827,0.009778,-1.804897,-1.774005,-0.220260,0.030891,1.055853,1.047903,0.192702,-0.007950,-1.809181,-1.798851,-0.537301,0.010330,0.733607,0.740816,0.159214,0.007209,-1.812681,-1.774005,-0.700298,0.038675
0.248000,1.047953,1.047636,-0.018897,-0.000317,-1.798956,-1.799767,-0.496646,-0.000811,0.730991,0.741691,-0.039045,0.010700,-1.804834,-1.774193,-0.182521,0.030641,1.056315,1.047636,0.198435,-0.008679,-1.809981,-1.799767,-0.516741,0.010214,0.734175,0.741691,0.177998,0.007516,-1.814096,-1.774193,-0.701410,0.039904
0.250000,1.047447,1.047345,-0.054055,-0.000102,-1.799489,-1.800684,-0.462096,-0.001195,0.730955,0.742591,-0.035904,0.011636,-1.804708,-1.774384,-0.145704,0.030324,1.056769,1.047345,0.202723,-0.009424,-1.810709,-1.800684,-0.493799,0.010025,0.734767,0.742591,0.195636,0.007825,-1.815478,-1.774384,-0.699870,0.041095
0.252000,1.046863,1.047030,-0.089729,0.000167,-1.799840,-1.801600,-0.419091,-0.001761,0.730933,0.743516,-0.032164,0.012583,-1.804554,-1.774580,-0.112325,0.029975,1.057201,1.047030,0.204712,-0.010171,-1.811358,-1.801600,-0.468424,0.009758,0.735369,0.743516,0.211453,0.008148,-1.816827,-1.774580,-0.696004,0.042247
0.254000,1.046282,1.046690,-0.119810,0.000408,-1.800283,-1.802517,-0.389499,-0.002234,0.730930,0.744466,-0.027552,0.013536,-1.804412,-1.774779,-0.084780,0.029632,1.057598,1.046690,0.203769,-0.010908,-1.811927,-1.802517,-0.440785,0.009410,0.735972,0.744466,0.224948,0.008494,-1.818143,-1.774779,-0.690349,0.043364
0.256000,1.045775,1.046326,-0.139931,0.000552,-1.801039,-1.803433,-0.387790,-0.002393,0.730958,0.745440,-0.021338,0.014482,-1.804329,-1.774983,-0.065877,0.029346,1.057952,1.046326,0.199741,-0.011626,-1.812416,-1.803433,-0.411374,0.008983,0.736568,0.745440,0.235954,0.008872,-1.819434,-1.774983,-0.683570,0.044450
0.258000,1.045374,1.045938,-0.148958,0.000564,-1.802170,-1.804348,-0.414451,-0.002177,0.731025,0.746439,-0.013112,0.015414,-1.804325,-1.775191,-0.055664,0.029134,1.058270,1.045938,0.193659,-0.012332,-1.812837,-1.804348,-0.381222,0.008489,0.737165,0.746439,0.245307,0.009274,-1.820709,-1.775191,-0.676694,0.045518
0.260000,1.045076,1.045526,-0.148986,0.000450,-1.803564,-1.805262,-0.456800,-0.001698,0.731139,0.747461,-0.002584,0.016322,-1.804390,-1.775402,-0.052180,0.028988,1.058575,1.045526,0.187437,-0.013049,-1.813204,-1.805262,-0.351628,0.007943,0.737780,0.747461,0.254616,0.009682,-1.821985,-1.775402,-0.670868,0.046583
0.262000,1.044843,1.045089,-0.144132,0.000246,-1.804997,-1.806175,-0.495718,-0.001178,0.731308,0.748508,0.010450,0.017200,-1.804503,-1.775617,-0.052810,0.028885,1.058891,1.045089,0.183035,-0.013801,-1.813535,-1.806175,-0.323654,0.007360,0.738435,0.748508,0.265560,0.010073,-1.823274,-1.775617,-0.666966,0.047657
0.264000,1.044626,1.044628,-0.138802,0.000003,-1.806240,-1.807087,-0.514616,-0.000847,0.731536,0.749578,0.025988,0.018042,-1.804643,-1.775836,-0.055440,0.028808,1.059237,1.044628,0.181580,-0.014609,-1.813836,-1.807087,-0.297697,0.006749,0.739147,0.749578,0.279140,0.010431,-1.824586,-1.775836,-0.665250,0.048750
0.266000,1.044383,1.044143,-0.136202,-0.000240,-1.807161,-1.807997,-0.506524,-0.000835,0.731824,0.750671,0.043726,0.018847,-1.804804,-1.776057,-0.059205,0.028747,1.059618,1.044143,0.182866,-0.015475,-1.814107,-1.807997,-0.273333,0.006110,0.739920,0.750671,0.295219,0.010752,-1.825916,-1.776057,-0.665259,0.049859
0.268000,1.044092,1.043633,-0.137580,-0.000458,-1.807773,-1.808905,-0.476421,-0.001132,0.732171,0.751788,0.063177,0.019617,-1.804995,-1.776282,-0.064585,0.028712,1.060017,1.043633,0.185388,-0.016384,-1.814335,-1.808905,-0.249475,0.005431,0.740742,0.751788,0.312606,0.011046,-1.827257,-1.776282,-0.666018,0.050974
0.270000,1.043755,1.043099,-0.142197,-0.000656,-1.808218,-1.809810,-0.438314,-0.001593,0.732579,0.752928,0.084305,0.020349,-1.805233,-1.776510,-0.072814,0.028723,1.060405,1.043099,0.186703,-0.017306,-1.814504,-1.809810,-0.224719,0.004694,0.741596,0.752928,0.329741,0.011333,-1.828596,-1.776510,-0.666590,0.052086
0.272000,1.043386,1.042541,-0.148561,-0.000845,-1.808693,-1.810714,-0.408220,-0.002021,0.733053,0.754091,0.107161,0.021039,-1.805546,-1.776741,-0.085366,0.028805,1.060747,1.042541,0.184313,-0.018206,-1.814602,-1.810714,-0.198332,0.003888,0.742461,0.754091,0.345226,0.011630,-1.829925,-1.776741,-0.666228,0.053184
0.274000,1.042993,1.041958,-0.155736,-0.001035,-1.809366,-1.811615,-0.397418,-0.002249,0.733593,0.755277,0.131616,0.021684,-1.805952,-1.776975,-0.102946,0.028977,1.060964,1.041958,0.172921,-0.019005,-1.814655,-1.811615,-0.172602,0.003041,0.743324,0.755277,0.358117,0.011953,-1.831235,-1.776975,-0.664542,0.054260
0.276000,1.042570,1.041351,-0.164086,-0.001219,-1.810299,-1.812513,-0.407797,-0.002214,0.734199,0.756484,0.157327,0.022285,-1.806451,-1.777211,-0.124928,0.029239,1.060921,1.041351,0.143765,-0.019569,-1.814737,-1.812513,-0.152865,0.002225,0.744177,0.756484,0.368376,0.012308,-1.832525,-1.777211,-0.661660,0.055314
0.278000,1.042098,1.040720,-0.174905,-0.001378,-1.811428,-1.813407,-0.431337,-0.001979,0.734873,0.757714,0.184275,0.022842,-1.807024,-1.777450,-0.149222,0.029574,1.060512,1.040720,0.091551,-0.019792,-1.814914,-1.813407,-0.143212,0.001507,0.745038,0.757714,0.377719,0.012676,-1.833812,-1.777450,-0.658885,0.056362
0.280000,1.041553,1.040064,-0.189567,-0.001488,-1.812596,-1.814299,-0.454224,-0.001703,0.735624,0.758966,0.212959,0.023343,-1.807636,-1.777691,-0.172745,0.029945,1.059690,1.040064,0.016194,-0.019626,-1.815254,-1.814299,-0.147202,0.000955,0.745951,0.758966,0.389538,0.013015,-1.835128,-1.777691,-0.658757,0.057437
0.282000,1.040925,1.039384,-0.208219,-0.001541,-1.813637,-1.815186,-0.464127,-0.001550,0.736477,0.760240,0.244958,0.023764,-1.808260,-1.777934,-0.193586,0.030326,1.058469,1.039384,-0.077805,-0.019085,-1.815814,-1.815186,-0.167134,0.000628,0.746976,0.760240,0.407944,0.013264,-1.836522,-1.777934,-0.664479,0.058587
0.284000,1.041246,1.038680,-0.152899,-0.002566,-1.815603,-1.816070,-0.542004,-0.000467,0.737460,0.761535,0.281958,0.024076,-1.808950,-1.778179,-0.216336,0.030771,1.056871,1.038680,-0.185987,-0.018192,-1.816602,-1.816070,-0.201153,0.000532,0.748136,0.761535,0.433757,0.013400,-1.838033,-1.778179,-0.678128,0.059853
